OrderID,OrderDate,CustomerID,CustomerName,Email,Region,Country,ProductCategory,ProductName,Quantity,UnitPrice,Discount,ShippingCost,PaymentMethod,OrderStatus,SignupDate
ORD-10158,2023-05-07,CUST1556,Kathryn Williams,kathryn.williams12@outlook.com,EAST,United States,ELECTRONICS,USB-C Cable,6,52.62,0.05,24.77,Debit Card,returned,2023-07-04
10725,27-08-2024,CUST1501,Brian Fitzgerald,brian.fitzgerald35@gmail.com,WEST,USA,Toys,RC Car,-1,14.82,0.15,0.58,Debit,DELIVERED,02-03-2021
11756,"October 18, 2023",CUST1608,Rachel Bradley,rachel.bradley95@gmail.com,Central,United States,Electronics,USB-C Cable,2,15490.82,10%,9.62,credit card,Deliverd,04/09/24
ORD-10907,2023-08-18,CUST1724,Mary Miller,mary.miller73@yahoo.com,NORTH,United States,Beauty,Shampoo Set,4,34.06,0,20.61,CC,Shipped,18-09-2023
ORD-10045,06/15/23,CUST1092,Denise Jacobs,denise.jacobs63@yahoo.com,West,Canada,Sports,Camping Tent,1,61.86,0.25,,gift card,SHIPPED,13-Jul-2022
ORD-10393,03/25/23,CUST1781,Amy Garcia,amy.garcia2@gmail.com,Central,Canada,Electronics,USB-C Cable,4,141.4,0,4.9,GiftCard,PENDING,08-Mar-2022
10303,10-Mar-2024,CUST1384,Aimee Turner,aimee.turner28@hotmail.com,EAST,Canada,TOYS,Action Figure,5,57.94,0,19.05,Debit Card,Canceled,04-03-2022
12313,06/29/23,CUST1600,Casey Gillespie,casey.gillespie29@outlook.com,Est,US,Toy,RC Car,2,62.13,0.15,2.95,PayPal,Cancelled,30-05-2024
11839,-,CUST1241,Matthew Moon,matthew.moon47@outlook.com,WEST,USA,Sports & Outdoors,Hiking Backpack,1,92.22,0,5.85,PayPal,Pending,03-Aug-2022
ORD-10335,03/13/24,CUST1581,  DANIEL BUSH  ,daniel.bush36@hotmail.com,Centrl,canada,Sports,Water Bottle,5,122.18,0,18.58,Gift Card,Delivered,01/26/21
ORD-10582,10-06-2023,CUST1035,Jeffrey Chavez,jeffrey.chavez44@gmail.com,south,canada,electronics,Bluetooth Speaker,1,102.23,0.15,19.91,credit card,PENDING,05/25/2022
ORD-10968,07/19/24,CUST1434,Ashley Wise,ashley.wise6@hotmail.com,Nort,Canada,Sports & Outdoors,Yoga Mat,4,76.4,0.25,5.31,debit card,returned,11-Nov-2022
10765,2023-11-18,CUST1513,Robert Arnold,robert.arnold45@gmail.com,WEST,Mexico,beauty,Sunscreen SPF50,5,21.85,0.25,0.0,GiftCard,shipped,2022-11-18
11571,12/21/24,CUST1820,Debra Perry,debra.perry43@gmail.com,East,US,Sports & Outdoors,Water Bottle,3,17.5,0.2,24.44,gift card,pending,2021-10-27
11184,2021-05-14,CUST1033,  NATHAN MALDONADO  ,nathan.maldonado53@yahoo.com,West,USA,Toys,Board Game,3,48.95,0.1,24.85,paypal,Shipped,2021-07-13
ORD-10690,24-11-2024,CUST1149,Stephanie Manning,stephanie.manning38@outlook.com,WEST,United States,home & kitchen,Air Fryer,6,117.57,0,2.07,GiftCard,pending,01-May-2023
ORD-12543,07/21/23,CUST1385,Chad Scott,chad.scott25@gmail.com,CENTRAL,Mexico,Home and Kitchen,Air Fryer,6,177.64,0.25,5.07,CC,PENDING,09/08/2023
10028,03/28/2023,CUST1673,Timothy Hayden,timothy.hayden86@hotmail.com, West ,Canada,Toy,Action Figure,5,19.52,0.25,23.16,PayPal,Deliverd,30-12-2023
ORD-10123,02/08/2023,CUST1206,Bryan Herrera,bryan.at.gmail.com, West ,Canada,TOYS,RC Car,1,48.18,0.15,13.48,Debit,CANCELLED,2021-06-24
ORD-12372,03-10-2023,CUST1159,Jamie Smith,jamie.smith34@outlook.com, West ,Mexico,electronics,USB-C Cable,3,23.34,0.1,15.64,paypal,Shipped,06/30/24
10753,2023-10-29,CUST1287,Carolyn Miller,carolyn.miller84@outlook.com,Nort,Mexico,toys,Puzzle 1000pc,4,67.04,0.25,22.56,PayPal,shipped,2022-05-27
ORD-11537,12/04/24,CUST1640,Michael Stanley,michael.stanley41@hotmail.com,North,Canada,Toy,Building Blocks Set,6,$17.90,10%,24.04,CC,pending,2021-08-26
ORD-12877,2024-02-07,CUST1111,Shannon Walker,shannon.walker34@outlook.com,Est,canada,Clothing,Baseball Cap,6,44.25,,12.42,Gift Card,Pending,"July 27, 2022"
11117,13-03-2023,CUST1210,Christopher Smith,christopher.smith65@yahoo.com,WEST,United States,Toys,Board Game,6,-8.88,0.05,7.42,gift card,Cancelled,11/13/21
ORD-10702,03-05-2024,CUST1105,Marc Moore,marc.moore48@gmail.com,East,Canada,Apparel,Baseball Cap,4,18.25,0,15.2,debit card,Deliverd,11/03/23
ORD-12510,2023-09-30,CUST1205,David Martinez,david.martinez86@outlook.com,West,Canada,Home & Kitchen,Air Fryer,1,17.16,0,20.71,Credit Card,Shipped,02/06/2023
ORD-12915,"September 08, 2023",CUST1744,Travis Harris,travis.harris17@gmail.com,CENTRAL,US,Apparel,Cotton T-Shirt,4,15.03,,5.39,debit card,DELIVERED,22-Aug-2024
ORD-10855,"November 25, 2023",CUST1024,Matthew Foster,matthew.foster3@gmail.com,SOUTH,Canada,home & kitchen,LED Desk Lamp,5,24.2,0.1,14.43,Debit Card,returned,14-01-2023
ORD-11541,12/06/23,CUST1570,Ashley Smith,ashley.smith85@outlook.com,Central,US,TOYS,Puzzle 1000pc,1,35.69,0.25,11.66,Debit,cancelled,07/06/21
11274,02/24/23,CUST1642,Joshua Rice,joshua.rice94@gmail.com,south,Canada,Sports,Camping Tent,-2,38.61,0,15.16,Pay Pal,Shipped,03-02-2023
10719,22-Jun-2024,CUST1663,Samuel Turner,samuel.turner51@yahoo.com,EAST,Canada,Electronics,Webcam,4,158.8,5%,16.06,Debit,Cancelled,07/26/2023
ORD-13059,21-11-2023,CUST1728,Aaron Parker,aaron.parker82@outlook.com,Central,canada,Beauty,Face Moisturizer,-2,12.14,0,2.27,GiftCard,RETURNED,"June 24, 2022"
ORD-10273,2024-04-13,CUST1556,Kathryn Williams,kathryn.williams12@outlook.com,east,United States,home & kitchen,Throw Blanket,5,28.69,0.1,4.97,paypal,SHIPPED,2023-07-04
ORD-12818,03/18/2024,CUST1373,Sergio Knight,sergio.knight70@yahoo.com,CENTRAL,USA,Toys,Puzzle 1000pc,4,41.48,0,2.93,CC,Returned,04/26/2021
ORD-10279,03/18/24,CUST1408,Anthony Romero,anthony.romero50@outlook.com,south,Mexico,Electronic,Wireless Earbuds,3,87.22,0,1.19,GiftCard,Returned,02/26/23
12480,04/07/24,CUST1485,Jonathan Glass MD,jonathan.md76@hotmail.com,EAST,United States,Toys,Action Figure,5,69.82,0.15,14.52,Credit Card,returned,21-Dec-2022
ORD-10285,02/21/2024,CUST1583,Denise Martinez,denise.martinez98@gmail.com,Nort,USA,Home & Kitchen,LED Desk Lamp,2,111.93,0,18.97,Debit Card,Deliverd,"August 05, 2021"
ORD-13046,11/18/2023,CUST1606,Brian Martin,brian.martin77@hotmail.com,Sth,Mexico,Home and Kitchen,Air Fryer,2,8872.97,15%,21.01,Credit_Card,Returned,14-09-2024
ORD-12767,14-12-2023,CUST1197,Spencer Haynes,spencer.haynes14@hotmail.com,Central,Canada,sports & outdoors,Resistance Bands,1,139.66,0.2,22.5,CC,DELIVERED,10/29/2023
ORD-11057,"November 26, 2024",CUST1262,Timothy Romero,timothy.romero3@outlook.com,CENTRAL,Mexico,BEAUTY,Sunscreen SPF50,2,40.51,0,11.19,Debit,shipped,03/18/2022
12517,10/18/2024,CUST1101,Cameron Parker,cameron.parker92@gmail.com,North,canada,Sports & Outdoors,Hiking Backpack,2,$112.60,,17.16,Credit Card,Returned,02-12-2021
ORD-10435,"April 26, 2023",CUST1064,Jessica Callahan,jessica.callahan30@yahoo.com,south,US,Home and Kitchen,Coffee Maker,1,50.2,0,10.02,credit card,returned,02/18/21
12918,13-07-2023,CUST1112,Julia Torres,,Sth,Mexico,Electronics,Smartwatch,3,248.17,0.25,4.05,Credit_Card,SHIPPED,2022-01-27
ORD-11515,09-11-2024,CUST1599,  SUSAN THOMPSON  ,susan.thompson99@gmail.com,south,canada,Sports and Outdoors,Resistance Bands,6,90.68,5%,9.23,paypal,Delivered,08/29/2023
12939,2024-04-17,CUST1113,Crystal Johnson,crystal.johnson72@yahoo.com,west,US,Home and Kitchen,LED Desk Lamp,4,154.38,0.15,4.14,Gift Card,returned,09/03/23
ORD-10127,,CUST1697,Alicia Li,alicia.li10@yahoo.com,Est,Canada,Sports & Outdoors,Hiking Backpack,4,69.76,0.05,14.32,paypal,RETURNED,18-Feb-2021
ORD-13047,20-02-2023,CUST1510,  REBECCA HICKS  ,rebecca.hicks2@outlook.com,CENTRAL,USA,sports & outdoors,Hiking Backpack,4,121.65,0.05,,GiftCard,Cancelled,15-02-2022
ORD-11238,24-Sep-2024,CUST1730,Jerry Peters,jerry.peters29@hotmail.com,WEST,US,Clothing,Cotton T-Shirt,6,-47.17,0.25,2.47,CREDIT CARD,Delivered,24-12-2022
13015,2023-10-13,CUST1587,Jeremy Scott,jeremy.scott96@hotmail.com,Nort,USA,Home and Kitchen,Air Fryer,3,50.03,0.05,7.96,paypal,Canceled,05-07-2022
ORD-10227,10/29/2024,CUST1500,Jennifer Banks,jennifer.banks45@outlook.com,South,Mexico,Electronis,Webcam,1,$37.83,10%,13.11,Debit,shipped,08-12-2021
ORD-13032,"May 25, 2023",CUST1572,Reginald Knapp,reginald.knapp34@yahoo.com,Nort,United States,Electronics,Bluetooth Speaker,5,$224.40,0.25,20.93,PayPal,Delivered,"July 05, 2022"
12463,"May 03, 2024",CUST1098,Jessica Smith,,Sth,Canada,Toy,Action Figure,2,69.01,0,6.53,Credit_Card,CANCELLED,03/05/2021
ORD-11732,29-Jun-2023,CUST1707,Mr. Richard Knight PhD,mr..phd95@outlook.com,CENTRAL,United States,Sports & Outdoors,Resistance Bands,3,61.53,0.1,6.21,CREDIT CARD,shipped,10-Mar-2022
ORD-12125,unknown,CUST1605,Todd Rosales MD,todd.md92@outlook.com,CENTRAL,United States,electronics,Bluetooth Speaker,1,38.95,0.15,20.52,CREDIT CARD,Delivered,01/21/2022
10446,24-08-2023,CUST1033,Nathan Maldonado,nathan.maldonado53@yahoo.com,west,USA,Home and Kitchen,Non-stick Pan Set,5,,0.2,7.17,Credit_Card,Returned,2021-07-13
11834,10/02/23,CUST1328,Jeremy Sampson,jeremy.sampson93@hotmail.com,SOUTH,Canada,toys,Action Figure,3,9.31,0,23.69,Pay Pal,Delivered,10/30/21
ORD-12246,2023-01-08,CUST1680,Suzanne Wood,suzanne.wood80@hotmail.com,EAST,canada,TOYS,Puzzle 1000pc,5,25.25,20%,11.89,paypal,Canceled,04/07/22
ORD-10094,13-Oct-2024,CUST1620,Casey Hernandez,casey.hernandez56@hotmail.com,west,US,TOYS,Building Blocks Set,4,41.54,0.1,14.3,PayPal,Shipped,07-Apr-2023
12687,2023-07-21,CUST1171,Darlene Miller,darlene.miller14@yahoo.com,east,canada,beauty,Hair Dryer,6,17.45,10%,1.08,Debit,shipped,"February 21, 2023"
12023,12/07/2024,CUST1812,Douglas Ryan,douglas.ryan50@hotmail.com,NORTH,US,beauty,Shampoo Set,1,41.7,20%,11.82,Debit,PENDING,28-03-2022
12808,12/28/2024,CUST1542,Kenneth Edwards,kenneth.edwards23@yahoo.com,east,Mexico,Home&Kitchen,Coffee Maker,4,30.4,0,12.27,Debit,Shipped,"April 30, 2022"
ORD-10267,2023-08-03,CUST1592,Jason Love,jason.love68@gmail.com,SOUTH,Canada,TOYS,Board Game,1,14.94,5%,23.64,Credit_Card,Returned,12/22/2021
ORD-10439,24-09-2023,CUST1663,Samuel Turner,samuel.turner51@yahoo.com,Est,Canada,Electronics,Wireless Earbuds,3,156.65,0.15,18.51,gift card,pending,07/26/2023
10488,08/02/2024,CUST1573,Nancy Brown,nancy.brown86@gmail.com,east,canada,Appare,Wool Sweater,-2,24.64,0.2,6.12,CC,DELIVERED,06/25/21
ORD-12729,2024-08-06,CUST1604,Mrs. Virginia Daniels,mrs..at.gmail.com,east,USA,electronics,Wireless Earbuds,2,66.31,0,15.91,GiftCard,pending,07/21/22
11084,"January 17, 2023",CUST1698,Renee Browning,renee.at.gmail.com,EAST,canada,Toy,RC Car,2,21.06,0.1,15.8,PAYPAL,SHIPPED,04/22/2021
ORD-10271,28-Dec-2024,CUST1189,  JESSICA GROSS  ,jessica.gross83@outlook.com,EAST,United States,Appare,Wool Sweater,2,21.62,0,20.88,Debit Card,pending,05-May-2021
ORD-12354,"May 01, 2024",CUST1244,Shannon Rivera,shannon.at.gmail.com,EAST,USA,Toys,RC Car,1,8.38,0,21.09,CREDIT CARD,Deliverd,09/21/2024
10464,2024-05-19,CUST1448,  RYAN ROSALES  ,ryan.rosales51@gmail.com,west,canada,Sports & Outdoors,Water Bottle,1,13.93,0,5.41,PayPal,Cancelled,14-12-2022
ORD-12994,"November 03, 2023",CUST1773,  SAMUEL WONG  ,samuel.wong74@outlook.com,South,US,Beauty,Face Moisturizer,1,17.66,0,,Debit Card,PENDING,01/10/22
ORD-12045,24-04-2024,CUST1716,Steven Rivera,steven.rivera46@outlook.com,NORTH,United States,apparel,Running Shoes,6,55.33,0,23.61,paypal,Deliverd,"September 25, 2023"
ORD-11517,07-08-2024,CUST1720,randy friedman,randy.friedman5@outlook.com, West ,Mexico,toys,Action Figure,3,$67.89,25%,24.8,PayPal,Pending,"January 19, 2024"
ORD-12824,06/05/2024,CUST1188,Madison Poole,madison.poole31@outlook.com,East,canada,Sports,Yoga Mat,5,97.72,,6.22,Debit Card,returned,07/23/21
12974,02/23/2024,CUST1291,Stephanie Byrd,stephanie.byrd9@outlook.com,south,USA,BEAUTY,Shampoo Set,2,12.97,0,16.94,Credit_Card,RETURNED,09/07/2022
ORD-12898,07-Oct-2023,CUST1582,Gregory Peck,gregory.peck54@gmail.com,south,canada,Toys,Board Game,,60.26,0.2,21.67,credit card,shipped,04/29/2023
ORD-13084,2023-03-31,CUST1182,Angela Vaughn,angela.vaughn14@yahoo.com,Central,canada,beauty,Hair Dryer,4,21.85,,9.34,gift card,Canceled,2023-08-24
ORD-13143,2024-07-06,CUST1555,Nicole Gonzalez,nicole.at.gmail.com,SOUTH,Mexico,electronics,USB-C Cable,6,231.05,0.25,24.17,Credit Card,cancelled,12-12-2022
ORD-11572,17-Mar-2023,CUST1419,Jake Campbell,jake.campbell18@outlook.com,West,United States,home & kitchen,Non-stick Pan Set,3,63.55,0,11.25,Credit_Card,Returned,09-09-2022
ORD-11509,16-03-2024,CUST1590,Laurie Sanchez,laurie.sanchez25@hotmail.com,west,canada,Home and Kitchen,Coffee Maker,2,163.84,,23.28,paypal,pending,09-Mar-2022
ORD-12943,"March 12, 2024",CUST1268,Cynthia Rowe,cynthia.rowe9@gmail.com, North,Mexico,toys,Board Game,4,41.14,0.05,5.72,GiftCard,returned,11-Mar-2023
ORD-10319,03/09/24,CUST1054,Shannon Jones,shannon.jones27@outlook.com,Est,Canada,Toys,Puzzle 1000pc,2,63.02,0.05,23.3,Debit Card,Delivered,02-Nov-2023
ORD-12249,01/27/23,CUST1193,Angelica Keith,angelica.keith77@gmail.com,south,canada,beauty,Shampoo Set,1,41.77,0.1,20.78,PayPal,RETURNED,07/22/2022
ORD-11737,07/07/2023,CUST1353,Michael Farrell,michael.farrell43@outlook.com,CENTRAL,Canada,Home & Kitchen,Throw Blanket,-1,138.09,0,7.69,gift card,Delivered,04/07/24
ORD-10715,19-Sep-2024,CUST1798,Bradley Johnson DDS,bradley.dds47@hotmail.com,Sth,Canada,BEAUTY,Shampoo Set,4,41.7,0,,Credit_Card,pending,04/28/2023
ORD-11329,20-02-2024,CUST1547,Julie Herrera,julie.herrera17@outlook.com,North,Canada,toys,Board Game,6,-49.16,0.2,11.73,credit card,Delivered,30-12-2021
ORD-11394,02-08-2024,CUST1542,Kenneth Edwards,kenneth.edwards23@yahoo.com,east,Mexico,Beuty,Hair Dryer,6,28.77,5%,18.84,PAYPAL,Canceled,"April 30, 2022"
ORD-10886,04/28/23,CUST1703,Michael Abbott,michael.abbott57@hotmail.com,North,US,BEAUTY,Lipstick,5,41.15,5%,14.71,CC,delivered,03/21/23
ORD-13081,04/05/24,CUST1100,Sandra Aguilar,sandra.aguilar60@outlook.com,Central,canada,Home&Kitchen,Non-stick Pan Set,1,7761.62,0,12.57,Pay Pal,RETURNED,01/26/2023
12615,"November 12, 2023",CUST1707,Mr. Richard Knight PhD,mr..phd95@outlook.com,Central,United States,Appare,Denim Jacket,3,28.22,0.05,16.51,Gift Card,Delivered,10-Mar-2022
ORD-12253,"December 08, 2024",CUST1014,Dylan Miller,dylan.miller28@outlook.com,west,US,Home & Kitchen,Throw Blanket,5,172.69,0.05,24.29,paypal,Returned,03/12/22
12466,08-Aug-2023,CUST1472,Lori Ingram,lori.ingram64@outlook.com,East,canada,Sports and Outdoors,Hiking Backpack,5,50.41,0,0.15,PAYPAL,Deliverd,24-10-2022
ORD-11481,"November 15, 2024",CUST1610,Samantha Robertson,samantha.robertson39@yahoo.com,Sth,USA,Sports & Outdoors,Camping Tent,2,$70.00,0.1,9.27,debit card,PENDING,"September 08, 2024"
ORD-11126,2024-02-02,CUST1371,Debra White,debra.white54@gmail.com,north,Canada,Electronis,Bluetooth Speaker,2,100.11,5%,,PayPal,delivered,05/08/2022
13078,"March 11, 2023",CUST1610,Samantha Robertson,samantha.robertson39@yahoo.com,SOUTH,USA,Appare,Wool Sweater,5,38.78,0.25,22.31,CREDIT CARD,DELIVERED,"September 08, 2024"
ORD-12080,10/06/2024,CUST1573,Nancy Brown,nancy.brown86@gmail.com,EAST,canada,Sports & Outdoors,Yoga Mat,2,108.77,0,4.6,debit card,cancelled,06/25/21
ORD-10564,2023-05-15,CUST1411,Lisa Hunter,lisa.hunter46@hotmail.com,Central,Mexico,Toy,Building Blocks Set,5,35.7,0.05,6.9,credit card,returned,06/04/2023
10383,"March 27, 2023",CUST1416,Gwendolyn Klein,gwendolyn.klein14@gmail.com,CENTRAL,Canada,Sports & Outdoors,Resistance Bands,2,110.84,0.05,8.36,Gift Card,Shipped,03-07-2021
ORD-12440,07/22/2024,CUST1312,Shannon Ramsey,shannon.ramsey21@outlook.com,East,United States,Home & Kitchen,Air Fryer,6,125.76,20%,7.93,CC,Delivered,03/29/24
ORD-10146,2024-01-18,CUST1052,Crystal Robinson,crystal.robinson71@outlook.com,South,USA,home & kitchen,Throw Blanket,6,136.77,0.2,21.21,CREDIT CARD,Deliverd,2024-09-20
11612,07/29/2023,CUST1664,Renee Melendez,renee.melendez6@gmail.com,Centrl,canada,Sports,Hiking Backpack,3,,0,,paypal,Returned,12-Jul-2023
ORD-10651,14-10-2023,CUST1756,Karen Morales DDS,karen.dds61@hotmail.com,east,United States,Electronics,Smartwatch,6,34.7,0.1,24.76,CREDIT CARD,PENDING,2021-06-30
11336,2021-02-08,CUST1006,Abigail Shaffer,abigail.shaffer45@outlook.com,WEST,canada,Home & Kitchen,Non-stick Pan Set,2,162.23,0,4.49,Debit,Pending,03/30/21
ORD-12333,11/01/2023,CUST1359,Ronald Davis,ronald.davis47@gmail.com,North,canada,Beauty,Shampoo Set,4,$16.69,0,18.04,PayPal,Deliverd,2024-03-01
10598,08-Jan-2024,CUST1394,Tamara Davis,,NORTH,Canada,electronics,Webcam,6,77.04,0.2,22.19,CC,cancelled,06/02/21
ORD-11287,2023-04-11,CUST1132,Mary Marshall,mary.marshall34@yahoo.com,central,United States,Home&Kitchen,Air Fryer,4,,0.15,22.12,CREDIT CARD,Deliverd,2023-05-21
ORD-13082,12/07/2024,CUST1471,Richard Cooper,richard.cooper46@gmail.com,south,US,Home & Kitchen,Non-stick Pan Set,2,92.4,0.05,10.03,CC,PENDING,31-Dec-2023
ORD-12348,01-06-2023,CUST1173,Matthew Harrington,,WEST,USA,Toys,Puzzle 1000pc,6,65.39,0.1,8.72,credit card,RETURNED,"April 11, 2021"
ORD-11528,2023-09-22,CUST1571,Christian Vaughn,christian.vaughn49@outlook.com,Nort,USA,Appare,Running Shoes,1,19.65,0,22.56,PayPal,CANCELLED,18-Jan-2022
ORD-12542,08/03/2023,CUST1441,joann ferguson,joann.ferguson44@gmail.com,South,canada,home & kitchen,Non-stick Pan Set,6,25.13,0.15,22.09,debit card,RETURNED,12/03/21
11431,02/02/2024,CUST1002,Angie Henderson,angie.at.gmail.com,central,Canada,Home&Kitchen,Air Fryer,3,,10%,13.68,Gift Card,Canceled,"April 22, 2022"
ORD-11635,16-Jan-2024,CUST1804,Kimberly Fritz,kimberly.fritz60@outlook.com,SOUTH,Mexico,Home&Kitchen,Air Fryer,3,,0,9.4,CREDIT CARD,DELIVERED,29-Jan-2024
10350,12/15/24,CUST1094,John Whitehead,john.whitehead51@gmail.com, West ,United States,Apparel,Denim Jacket,2,77.49,0,,Credit Card,Shipped,06/21/21
ORD-11089,2024-12-16,CUST1589,Melissa Taylor,melissa.taylor96@hotmail.com,West,canada,Sports,Water Bottle,2,34.38,20%,22.83,Pay Pal,pending,20-10-2022
12172,15-Nov-2023,CUST1081,Mike Allen,mike.allen97@gmail.com,Sth,Mexico,Toys,Puzzle 1000pc,1,66.34,0.1,,CREDIT CARD,Canceled,05/21/2023
10352,29-08-2023,CUST1834,Bonnie Santos,bonnie.santos38@hotmail.com,Sth,canada,apparel,Cotton T-Shirt,3,57.01,,10.88,CC,shipped,"January 24, 2022"
ORD-10984,,CUST1600,Casey Gillespie,casey.gillespie29@outlook.com,EAST,US,home & kitchen,LED Desk Lamp,1,66.24,0,8.52,GiftCard,Pending,30-05-2024
12008,N/A,CUST1197,Spencer Haynes,spencer.haynes14@hotmail.com,Central,Canada,toys,Building Blocks Set,5,22.89,25%,2.07,GiftCard,Canceled,10/29/2023
12886,30-Jun-2023,CUST1552,  DIANA HAYS  ,diana.hays94@outlook.com,NORTH,Mexico,Toys,Puzzle 1000pc,2,23.13,0,3.94,Debit,RETURNED,09/18/2021
ORD-10248,"October 01, 2024",CUST1462,Riley Bryant,riley.bryant76@outlook.com, West ,United States,Sports & Outdoors,Water Bottle,1,138.96,0,7.23,Debit,PENDING,06/03/24
ORD-12044,"October 22, 2023",CUST1752,Michael Fuentes,michael.fuentes72@hotmail.com,Centrl,canada,Toys,Action Figure,2,67.05,,15.88,Gift Card,delivered,02-01-2022
ORD-12996,10/10/23,CUST1522,Hannah Everett,hannah.everett99@yahoo.com,WEST,USA,electronics,USB-C Cable,5,,0.25,19.65,Pay Pal,pending,15-07-2023
12432,23-Aug-2024,CUST1438,Rhonda Martin,rhonda.martin11@gmail.com,East,USA,electronics,Smartwatch,4,210.59,0.25,5.01,gift card,PENDING,18-10-2021
10339,02-Apr-2023,CUST1446,Brenda Wright,brenda.wright69@yahoo.com,SOUTH,US,Home&Kitchen,Coffee Maker,3,$121.43,0,3.97,CREDIT CARD,DELIVERED,20-01-2023
12316,08/15/2024,CUST1579,David Grant,david.grant81@yahoo.com,Est,Mexico,Sports & Outdoors,Hiking Backpack,4,36.55,0.2,16.34,Credit Card,DELIVERED,03-05-2024
11096,23-Jul-2024,CUST1450,Brittany Kim,brittany.kim16@yahoo.com,South,USA,Appare,Cotton T-Shirt,6,62.82,,2.49,Pay Pal,pending,2022-09-18
ORD-12401,30-Oct-2023,CUST1802,Reginald Morrow,reginald.morrow50@outlook.com,east,US,Toys,Board Game,6,36.53,20%,18.96,Pay Pal,SHIPPED,04/15/2022
ORD-12438,04/02/23,CUST1164,Michael Powell,,East,USA,Sports,Water Bottle,4,145.54,0,12.51,PayPal,CANCELLED,25-04-2021
ORD-11016,12/13/2024,CUST1256,Susan Murray MD,susan.md14@gmail.com,SOUTH,USA,Electronis,Wireless Earbuds,5,192.67,0.15,1.24,Credit_Card,delivered,2022-08-07
ORD-12562,07-Feb-2024,CUST1613,David Molina,david.molina96@outlook.com,Est,USA,Toys,Action Figure,4,23.17,0,18.88,Gift Card,Canceled,12-05-2023
11646,22-Apr-2023,CUST1097,Deborah Figueroa,deborah.figueroa96@gmail.com,North,Mexico,Home&Kitchen,Coffee Maker,6,175.34,0,12.17,PAYPAL,DELIVERED,12/18/2022
ORD-10402,"March 22, 2024",CUST1153,Devon Flores,devon.flores62@outlook.com,central,US,Home and Kitchen,Throw Blanket,6,121.15,0,22.08,PAYPAL,PENDING,"November 12, 2022"
ORD-10492,07/09/2023,CUST1236,  ANDREW REYNOLDS  ,,North,canada,sports & outdoors,Hiking Backpack,6,86.26,0.15,15.07,gift card,Returned,2022-08-11
10012,01/25/24,CUST1794,Jerry Brown,jerry.brown58@gmail.com,East,US,Beauty,Sunscreen SPF50,-2,34.58,0.05,10.99,Pay Pal,Pending,"February 20, 2023"
ORD-11058,13-06-2023,CUST1221,Jeremy Dalton,,South,USA,sports & outdoors,Water Bottle,5,$139.68,15%,,debit card,Returned,09/10/2022
12670,10-Oct-2024,CUST1024,Matthew Foster,matthew.foster3@gmail.com,south,Canada,apparel,Wool Sweater,2,17.4,0,,Gift Card,delivered,14-01-2023
ORD-11693,17-Jun-2023,CUST1098,Jessica Smith,,SOUTH,Canada,ELECTRONICS,USB-C Cable,6,97.7,0.25,20.53,gift card,SHIPPED,03/05/2021
ORD-13146,02-09-2023,CUST1784,Margaret Harper,margaret.harper90@outlook.com,Est,US,apparel,Running Shoes,4,16.54,0.25,7.91,CC,cancelled,18-Jan-2023
ORD-11830,10/04/2023,CUST1123,Michelle Harmon,michelle.harmon7@outlook.com,North,US,Beauty,Hair Dryer,,36.89,15%,9.81,Pay Pal,cancelled,2023-09-06
ORD-10107,"August 15, 2024",CUST1478,  CURTIS WILLIAMS  ,curtis.williams30@hotmail.com, North,Canada,Home and Kitchen,Air Fryer,5,21.96,15%,9.4,Gift Card,DELIVERED,2024-09-04
ORD-10476,08-02-2024,CUST1156,Joshua Perry,joshua.perry49@hotmail.com,SOUTH,US,home & kitchen,Air Fryer,4,176.65,0,4.18,Debit Card,CANCELLED,09/21/24
ORD-11356,25-09-2023,CUST1173,  MATTHEW HARRINGTON  ,,WEST,USA,apparel,Running Shoes,3,11.25,0.05,13.22,debit card,Returned,"April 11, 2021"
ORD-11176,"March 09, 2023",CUST1342,anthony harmon,anthony.harmon18@gmail.com,west,Mexico,electronics,Smartwatch,4,115.88,0,3.19,PAYPAL,Delivered,02/02/2024
ORD-12579,08-06-2024,CUST1387,James Padilla,james.padilla40@outlook.com, West ,US,Apparel,Baseball Cap,1,-89.71,0.05,19.91,Debit Card,Pending,"January 07, 2023"
ORD-10320,01/24/23,CUST1593,Randy Smith,randy.smith59@gmail.com,south,USA,Apparel,Wool Sweater,1,12.39,0.15,17.97,debit card,DELIVERED,01/09/23
ORD-12644,06/17/2023,CUST1788,Cesar Wilson,cesar.wilson63@outlook.com,Central,Canada,Appare,Wool Sweater,5,80.4,0.05,20.64,Credit_Card,PENDING,"May 29, 2022"
ORD-12235,"May 26, 2024",CUST1675,Larry Harris,larry.harris21@outlook.com,North,Mexico,TOYS,RC Car,3,34.3,15%,3.48,paypal,Delivered,05/29/2022
ORD-12925,25-Jul-2024,CUST1772,Eric Patrick,eric.patrick44@gmail.com,West,USA,apparel,Denim Jacket,6,31.77,0.05,17.38,CC,cancelled,02/10/2024
ORD-10200,19-Apr-2023,CUST1750,Krista Benton,krista.benton20@hotmail.com,east,USA,toys,Building Blocks Set,1,$11.99,0.2,15.16,credit card,Returned,"August 27, 2024"
